,movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
172,698818,음란 주택: 노예가 된 아내,"Hyun-jung, who moved to a local mansion, was delighted with unexpected luck. She hated the noise between the floors so she wanted a quiet place with soundproofing. Since the tenants were mostly working couples, the mansion is quiet like a haunted city.",122.4,1.0,Do people even live here?,72,0,2020-02-06,1,0,['Romance'],[]
173,552688,The Mother,"A deadly female assassin comes out of hiding to protect the daughter that she gave up years before, while on the run from dangerous men.",152.9,6.766,Vengeance is a mother!,115,0,2023-05-04,961,0,"['Action', 'Thriller']","['Vertigo Entertainment', 'Nuyorican Productions']"
174,744276,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",140.6,6.805,,95,12467270,2022-08-24,933,0,"['Romance', 'Drama']","['Voltage Pictures', 'Wattpad', 'Vertical Entertainment', 'Ethea Entertainment', 'CalMaple Films']"
175,299534,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",134.6,8.266,Avenge the fallen.,181,2794731755,2019-04-24,23705,356000000,"['Adventure', 'Science Fiction', 'Action']",['Marvel Studios']
176,926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",153.6,8.0,Justice knows no borders.,109,0,2023-08-30,1,0,"['Action', 'Thriller', 'Crime']","['Escape Artists', 'Columbia Pictures', 'Eagle Pictures', 'ZHIV Productions']"
177,493529,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",155.0,7.457,No experience necessary.,134,208177026,2023-03-23,2147,151000000,"['Adventure', 'Fantasy', 'Comedy']","['Entertainment One', 'Paramount']"
178,1034186,Sugar en aprietos,"Mariana, a talkative and fun young woman, has the opportunity to be sent to university thanks to the charity of a benefactor who sponsors the city's municipal orphanage where she has lived all her life and is an assistant to the institution.",138.6,0.0,,0,0,2022-10-06,0,0,['Comedy'],['Star Films (PE)']
179,24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",131.5,7.71,Some assembly required.,143,1518815515,2012-04-25,29036,220000000,"['Science Fiction', 'Action', 'Adventure']",['Marvel Studios']
180,324857,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",139.0,8.41,More than one wears the mask.,117,375464627,2018-12-06,13841,90000000,"['Action', 'Adventure', 'Animation', 'Science Fiction']","['Columbia Pictures', 'Lord Miller', 'Pascal Pictures', 'Sony Pictures Animation', 'Arad Productions']"
181,767,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",137.9,7.7,Dark Secrets Revealed,153,933959197,2009-07-07,18017,250000000,"['Adventure', 'Fantasy']","['Warner Bros. Pictures', 'Heyday Films']"
182,842675,流浪地球2,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",130.9,7.2,,173,604380922,2023-01-22,323,73801827,"['Science Fiction', 'Action', 'Drama']","['China Film Group Corporation', 'Guo Fan Culture and Media']"
183,620705,Crater,"After the death of his father, a boy growing up on a lunar mining colony takes a trip to explore a legendary crater, along with his four best friends, prior to being permanently relocated to another planet.",142.6,6.734,"Miles from Earth, their adventure begins.",104,0,2023-05-12,198,0,"['Science Fiction', 'Action', 'Adventure', 'Family']","['21 Laps Entertainment', 'Walt Disney Pictures']"
184,324786,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",130.0,8.195,One of the greatest heroes in American history never fired a bullet.,139,175302354,2016-10-07,12569,40000000,"['Drama', 'History', 'War']","['Vendian Entertainment', 'Summit Entertainment', 'Cross Creek Pictures', 'IM Global', 'Screen Australia', 'Screen NSW', 'Permut Presentations', 'Pandemonium', 'Demarest Films', 'Lionsgate', 'Bliss Media', 'Kylin Pictures', 'AI Film']"
185,638974,Murder Mystery 2,"After starting their own detective agency, Nick and Audrey Spitz land a career-making case when their billionaire pal is kidnapped from his wedding.",132.0,6.53,This mystery is deux or die.,91,0,2023-03-28,1296,0,"['Comedy', 'Crime']","['Happy Madison Productions', 'Echo Films', 'Vinson Films', 'Endgame Entertainment']"
186,988078,A través del mar,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?",128.6,6.62,,110,0,2023-06-23,497,0,"['Romance', 'Drama', 'Comedy']","['Nostromo Pictures', 'Wattpad WEBTOON Studios']"
187,12444,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",129.5,7.766,One Way… One Fate… One Hero.,146,954305868,2010-10-06,17673,250000000,"['Adventure', 'Fantasy']","['Warner Bros. Pictures', 'Heyday Films']"
188,238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",121.3,8.71,An offer you can't refuse.,175,245066411,1972-03-14,18492,6000000,"['Drama', 'Crime']","['Paramount', 'Alfran Productions']"
189,1104771,My House,"Carla lives life locked inside her house with her kind but tyrannical father. When their isolation is interrupted by a mysterious stranger, Carla questions the reasons for her family's withdrawal from the outside world and discovers dark secrets that redefine their existence.",107.06,5.46,Unlock Carla's darkest secret.,89,0,2023-03-07,25,0,"['Horror', 'Mystery', 'Thriller']",['Finite Films and TV']
190,87584,Celebrity Sex Tape,"A group of college nerds secretly record a washed up celebrity having sex and post the tape on the internet. When the publicity revives the actress's career, every B-list celebrity, reality show reject, and celebutante in Hollywood want to star in the guys next ""production.""",83.6,4.492,"They're just the tools you need, for fame and fortune!",87,0,2012-02-02,62,0,['Comedy'],['The Asylum']
191,1074034,Ambush,"When a small outpost is ambushed, a US Army squad must take the battle below ground on a high-stakes mission in a new type of warfare the likes of which they have never seen.",134.4,5.6,The enemy is everywhere.,104,0,2023-02-24,24,0,"['Action', 'War', 'Thriller']",[]
192,456483,Wonderwell,"In an idyllic Italian village, a young American girl on the threshold of adolescence is swept into a timeless magical adventure in Wonderwell.",114.9,6.8,Transform your world forever.,96,0,2023-06-23,10,0,"['Drama', 'Fantasy', 'Family']","['Strange Quark Films', 'Vertical Entertainment']"
193,829560,Kolejne 365 dni,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,146.5,6.508,,112,0,2022-08-19,844,0,"['Romance', 'Drama']","['Ekipa', 'Future Space', 'Next Film', 'TVN Warner Bros. Discovery']"
194,917007,Bed Rest,A pregnant woman on bed rest begins to wonder if her house is haunted or if it's all in her head.,134.4,6.535,Fear never rests,90,0,2022-12-08,131,0,['Horror'],"['STX Films', 'Project X Entertainment', 'BondIt Media Capital']"
195,585511,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",125.5,7.863,Sometimes all you need is for everything to go wrong.,105,0,2022-08-05,1406,0,"['Animation', 'Adventure', 'Comedy', 'Fantasy']","['Skydance Animation', 'Skydance Animation East', 'Skydance Animation']"
196,98566,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",124.6,5.902,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,101,485004754,2014-08-07,6346,125000000,"['Science Fiction', 'Action', 'Adventure', 'Comedy']","['Nickelodeon Movies', 'Paramount', 'Platinum Dunes', 'Mirage Studios']"
197,829557,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",132.4,5.844,Oh Yes.,111,0,2022-04-27,1183,0,"['Romance', 'Drama']","['Ekipa', 'Future Space', 'Next Film', 'TVN Warner Bros. Discovery']"
198,714669,Run Rabbit Run,"Sarah is a fertility doctor with a firm understanding of the cycle of life. When she is forced to make sense of the increasingly strange behavior of her young daughter Mia, she must challenge her own beliefs and confront a ghost from her past.",136.6,5.37,,100,0,2023-01-19,153,0,"['Horror', 'Thriller']","['Carver Films', 'XYZ Films']"
199,616747,Haunted Mansion,A woman and her son enlist a motley crew of so-called spiritual experts to help rid their home of supernatural squatters.,117.8,6.97,Home is where the haunt is.,123,85277492,2023-07-26,167,157800000,"['Comedy', 'Fantasy']","['Walt Disney Pictures', 'Rideback']"
