movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",50,6.978,"Finally, the movie that proves that Justice isn't always Poetic, Jungle Fever isn't always pretty, and Higher Learning can be a waste of time.",89,20109115,1996-01-12,1141,3800000,['Comedy'],"['Ivory Way Productions', 'Miramax', 'Island Pictures']"
4705,L'infermiera,Greedy relatives hire a sensual caregiver to hasten the demise of a wealthy count suffering from a heart condition.,63,5.5,Ursula Andress will melt your thermometer.,90,0,1975-12-19,33,0,['Comedy'],"['New Gold Entertainment', 'Compagnia Cinematografica Champion']"
1058949,Little Dixie,"Erstwhile Special Forces operative Doc Alexander is asked to broker a truce with the Mexican drug cartel in secrecy. When Oklahoma Governor Richard Jeffs celebrates the execution of a high-ranking cartel member on TV, his Chief of Staff and Doc inform him about the peace he just ended. But it’s too late, as Cuco, the cartel’s hatchet man, has set his vengeful sights on Doc’s daughter Dixie.",41,5.8,,105,0,2023-02-03,103,0,"['Thriller', 'Action', 'Drama', 'Crime']","['Roxwell Films', 'Three Point Capital']"
988762,Une zone à défendre,"Greg is a police lieutenant; he must collect informations on eco-activists, infiltrating them for months. Myriam, a young free woman, is fighting to save a forest from the building of a dam. They meet and fall in love on the Zone. A beautiful life, a joy that Greg discovers, despite the risks of being unmasked. For each of them, time is short: soon everything will disappear.",45,6.958,"A WORLD TO PROTECT, A LOVE TO SAVE",103,0,2023-06-08,83,0,"['Drama', 'Romance', 'Thriller']",['Chi-Fou-Mi Productions']
769,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",60,8.464,Three Decades of Life in the Mafia.,145,46835000,1990-09-12,11633,25000000,"['Drama', 'Crime']",['Winkler Films']
424,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,51,8.571,"Whoever saves one life, saves the world entire.",195,321365567,1993-12-15,14456,22000000,"['Drama', 'History', 'War']",['Amblin Entertainment']
14001,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",46,6.414,You scream. You die.,89,22217407,2007-03-16,2034,20000000,['Horror'],"['Evolution Entertainment', 'Universal Pictures', 'Twisted Pictures']"
404250,金色のガッシュベル!! 101番目の魔物,"While the battle to determine the next king of the demon realm has often been fraught, the rules were always clear.  100 demon children partnered with 100 humans would challenge each other, using 100 magical books.  What none of them knew was that there was a 101st magical book, powerful enough to stop any of the others.  Gash and Kiyomaro must begin a journey that will take them into the demon realm to confront the mysteries of Gash's past.  But will they escape in time to help their friends in a battle with a seemingly unstoppable enemy?",56,7.131,,84,0,2004-07-09,65,0,"['Comedy', 'Animation', 'Adventure', 'Action']",['Toei Animation']
1150215,Miłość do kwadratu bez granic,Monika and Enzo's whirlwind romance heads toward a fairy-tale ending until a bombshell revelation changes everything.,46,6.75,,102,0,2023-08-23,14,0,"['Romance', 'Comedy']",[]
128,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",49,8.338,The Fate Of The World Rests On The Courage Of One Warrior.,134,169000000,1997-07-12,7157,23500000,"['Adventure', 'Fantasy', 'Animation']","['Studio Ghibli', 'Nibariki', 'dentsu Music And Entertainment', 'TNDG', 'Tokuma Shoten', 'Nippon Television Network Corporation', 'dentsu']"
587807,Tom & Jerry,"Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",47,6.873,Best of enemies. Worst of friends.,101,136536687,2021-02-10,2271,50000000,"['Comedy', 'Family', 'Animation']","['Warner Bros. Pictures Animation', 'Turner Entertainment', 'The Story Company', 'Warner Bros. Pictures']"
718789,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,61,7.061,Infinity awaits.,105,226425420,2022-06-15,2999,200000000,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']","['Pixar', 'Walt Disney Pictures']"
